abn,isCurrent,replacedFrom,entityStatus,effectiveFrom,effectiveTo,entityTypeCode,entityDescription,acnc_status,acnc_status_from,acnc_status_to,record_last_updated,gst,dgr,main_trading_names,other_trading_names,main_business_physical_address,tax_concession_endorsements
37794526696,Y,0001-01-01,Active,2000-04-28,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2022-11-25,,,"{""organisationName"": ""BETHLEHEM LUTHERAN CHURCH JINDERA"", ""effectiveFrom"": ""2000-04-28""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2642"", ""effectiveFrom"": ""2017-05-24"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
55737183826,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,,,"{""organisationName"": ""RAND P&C ASSN"", ""effectiveFrom"": ""2000-06-17""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2642"", ""effectiveFrom"": ""2014-01-12"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
93214040750,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-10,,,"{""organisationName"": ""BETHEL LUTHERAN CHURCH"", ""effectiveFrom"": ""2000-06-20""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2642"", ""effectiveFrom"": ""2000-06-20"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
78422786128,Y,0001-01-01,Active,1999-11-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-10,"{""effectiveFrom"": ""2000-11-01"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2642"", ""effectiveFrom"": ""2018-11-05"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
51646764847,Y,0001-01-01,Active,2021-09-22,0001-01-01,PUB,Australian Public Company,Registered,2012-12-03,0001-01-01,2022-04-22,"{""effectiveFrom"": ""2022-01-01"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2642"", ""effectiveFrom"": ""2021-09-22"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2021-09-22"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2021-09-22"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2021-09-22"", ""effectiveTo"": ""0001-01-01""}]"
55435734782,Y,0001-01-01,Active,2019-12-02,0001-01-01,OIE,Other Incorporated Entity,Registered,2019-12-21,0001-01-01,2025-05-23,"{""effectiveFrom"": ""2020-09-15"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2642"", ""effectiveFrom"": ""2019-12-02"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2019-12-21"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2019-12-21"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2019-12-21"", ""effectiveTo"": ""0001-01-01""}]"
69687883984,Y,0001-01-01,Active,1999-11-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-10,,,"{""organisationName"": ""BURRUMBUTTOCK P & C ASSOCIATION"", ""effectiveFrom"": ""2000-06-14""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2642"", ""effectiveFrom"": ""2017-07-18"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}]"
99371022190,Y,0001-01-01,Active,2000-05-03,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-10,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""BURRUMBUTTOCK PARISH LUTHERAN CHURCH"", ""effectiveFrom"": ""2000-06-07""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2642"", ""effectiveFrom"": ""2017-06-13"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
36508504929,Y,0001-01-01,Active,2004-06-18,0001-01-01,FXT,Fixed Trust,Registered,2012-12-03,0001-01-01,2024-09-24,,"{""endorsedFrom"": ""2024-01-01"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2642"", ""effectiveFrom"": ""2017-03-12"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}]"
73577248629,Y,0001-01-01,Active,2010-02-04,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-10,"{""effectiveFrom"": ""2010-02-04"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2010-02-04"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2642"", ""effectiveFrom"": ""2017-08-07"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2010-02-04"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2010-02-04"", ""effectiveTo"": ""0001-01-01""}]"
74130061317,Y,0001-01-01,Active,2008-03-07,0001-01-01,PUB,Australian Public Company,Registered,2012-12-03,0001-01-01,2020-12-18,"{""effectiveFrom"": ""2008-03-11"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2642"", ""effectiveFrom"": ""2020-12-18"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2008-03-07"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2008-03-07"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2008-03-07"", ""effectiveTo"": ""0001-01-01""}]"
16862129251,Y,0001-01-01,Active,2006-01-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,,,"{""organisationName"": ""HILLSTON SUB BRANCH OF THE RETURNED AND SERVICES LEAGUE OF AUSTRALIA NEW SOUTH WALES BRANCH"", ""effectiveFrom"": ""2006-01-01""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2652"", ""effectiveFrom"": ""2006-05-10"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2006-05-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2006-05-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2006-05-01"", ""effectiveTo"": ""0001-01-01""}]"
30125653175,Y,0001-01-01,Active,2012-08-14,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,,"{""endorsedFrom"": ""2012-08-14"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2652"", ""effectiveFrom"": ""2017-05-18"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2012-08-14"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2012-08-14"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2012-08-14"", ""effectiveTo"": ""0001-01-01""}]"
31682157114,Y,0001-01-01,Active,2012-12-09,0001-01-01,OIE,Other Incorporated Entity,Registered,2013-07-01,0001-01-01,2019-04-09,,"{""endorsedFrom"": ""2014-01-25"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2652"", ""effectiveFrom"": ""2017-10-28"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2013-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2013-07-01"", ""effectiveTo"": ""0001-01-01""}]"
45853705246,Y,0001-01-01,Active,1999-11-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""URANQUINTY PRE SCHOOL ASSOCIATION INC"", ""effectiveFrom"": ""2000-04-19""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2652"", ""effectiveFrom"": ""2015-08-20"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
37281141255,Y,0001-01-01,Active,1999-11-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""WAGGA WAGGA REVIVAL FELLOWSHIP"", ""effectiveFrom"": ""2000-06-21""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2652"", ""effectiveFrom"": ""2017-10-28"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2013-01-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2013-01-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2013-01-01"", ""effectiveTo"": ""0001-01-01""}]"
47828693756,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,"{""effectiveFrom"": ""2000-10-01"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2652"", ""effectiveFrom"": ""2000-05-07"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
30985350910,Y,0001-01-01,Active,1999-11-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,,,"{""organisationName"": ""MARRAR PUBLIC SCHOOL P & C ASSOCIATION"", ""effectiveFrom"": ""2000-04-25""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2652"", ""effectiveFrom"": ""2017-11-30"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}]"
39610588956,Y,0001-01-01,Active,2005-01-02,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2024-12-10,"{""effectiveFrom"": ""2005-01-02"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2652"", ""effectiveFrom"": ""2024-12-10"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}]"
85652106955,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-10,,,"{""organisationName"": ""LADYSMITH P&C"", ""effectiveFrom"": ""2000-06-13""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2652"", ""effectiveFrom"": ""2014-01-12"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
93978293867,Y,0001-01-01,Active,2000-01-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-10,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""ST MARKS CHURCH OF ENGLAND TARCUTTA"", ""effectiveFrom"": ""2000-04-20""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2652"", ""effectiveFrom"": ""2014-01-12"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
45634770864,Y,0001-01-01,Active,2011-01-11,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,,,"{""organisationName"": ""Emmanuel For Life Ministry Incorporated"", ""effectiveFrom"": ""2011-01-11""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2652"", ""effectiveFrom"": ""2017-05-04"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2010-09-02"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2010-09-02"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2010-09-02"", ""effectiveTo"": ""0001-01-01""}]"
49810130509,Y,0001-01-01,Active,1999-11-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""CATHOLIC PARISH OF ST FRANIS XAVIER TARCUTTA"", ""effectiveFrom"": ""2000-06-01""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2652"", ""effectiveFrom"": ""2014-01-20"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
53097994068,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2023-10-31,,,"{""organisationName"": ""BOREE CREEK P&C ASSOCIATION"", ""effectiveFrom"": ""2000-06-12""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2652"", ""effectiveFrom"": ""2014-01-12"", ""effectiveTo"": ""0001-01-01""}","{""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}"
85524233120,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2024-02-07,,,"{""organisationName"": ""URANQUINTY P&C ASSOCIATION"", ""effectiveFrom"": ""2000-06-10""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2652"", ""effectiveFrom"": ""2013-08-07"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2022-05-18"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2022-05-18"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2022-05-18"", ""effectiveTo"": ""0001-01-01""}]"
94190128145,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2024-11-05,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""THE ROCK UNITING CHURCH"", ""effectiveFrom"": ""2000-06-01""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2652"", ""effectiveFrom"": ""2024-11-04"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
12144851126,Y,0001-01-01,Active,2005-07-01,0001-01-01,DIT,Discretionary Investment Trust,Registered,2012-12-03,0001-01-01,2019-04-09,,"{""endorsedFrom"": ""2005-07-01"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR - Public Ancillary Fund"", ""itemNumber"": ""Item 2""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2015-05-07"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
14649024722,Y,0001-01-01,Active,2000-04-19,0001-01-01,COP,Co-operative,Registered,2012-12-03,0001-01-01,2025-05-31,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2000-04-19"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2012-12-03"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2012-12-03"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2012-12-03"", ""effectiveTo"": ""0001-01-01""}]"
25844780792,Y,0001-01-01,Active,2024-05-28,0001-01-01,UIE,Other Unincorporated Entity,Registered,2024-05-28,0001-01-01,2024-11-22,"{""effectiveFrom"": ""2024-08-05"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2024-06-17"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2024-05-28"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2024-05-28"", ""effectiveTo"": ""0001-01-01""}]"
28096807899,Y,0001-01-01,Active,2000-06-10,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""ST LUKES LUTHERAN CHURCH ALBURY"", ""effectiveFrom"": ""2000-06-11""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2016-06-02"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
30798796008,Y,0001-01-01,Active,2000-06-19,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2023-06-02,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2000-07-01"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}","{""organisationName"": ""ST MATTHEWS RETIREMENT VILLAGE"", ""effectiveFrom"": ""2000-06-19""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2640"", ""effectiveFrom"": ""2023-05-03"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
